id,name,host_response_time,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,host_since_year,host_response_rate(%),host_acceptance_rate(%),host_lives_in_the_same_neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,instant_bookable
49987096,Modern 2 bedroom apartment W/ DOORMAN ELEVATOR W/D,within a few hours,True,39,True,True,2021,92.0,43.0,False,Hell's Kitchen,Manhattan,40.75969,-73.991,Entire home/apt,4,1.0,2.0,2.0,180.0,30,1125,30,30,1125,1125,30.0,1125.0,3,False
31206698,Bay Ridge House near park and water,within a day,False,1,True,True,2013,100.0,43.0,True,Bay Ridge,Brooklyn,40.63728,-74.03287,Entire home/apt,6,1.5,2.0,3.0,130.0,30,30,30,30,30,30,30.0,30.0,16,False
1105789556866988372,Brooklyn Room w/ Backyard,within a few hours,False,1,True,True,2018,100.0,91.0,False,Bedford-Stuyvesant,Brooklyn,40.6818165,-73.912077,Private room,1,1.5,1.0,1.0,60.0,60,365,60,60,365,365,60.0,365.0,0,False
38704688,LUXE is Lower Manhattan,a few days or more,False,1,True,True,2015,33.0,0.0,False,Lower East Side,Manhattan,40.71171,-73.99189,Entire home/apt,2,1.0,1.0,1.0,150.0,60,1125,60,60,1125,1125,60.0,1125.0,0,False
1001737519563399181,Beautifully Reno'd 1BR (W/D) 12 mins to Manhattan,within an hour,True,2,True,True,2009,100.0,75.0,True,Bedford-Stuyvesant,Brooklyn,40.6888446768,-73.9303994006,Entire home/apt,4,1.0,1.0,2.0,95.0,30,365,30,30,365,365,30.0,365.0,1,False
1103672455526156135,2 Bedrooms Apt best Location!,within an hour,True,11,True,True,2022,95.0,61.0,False,Chinatown,Manhattan,40.71733,-73.99155,Entire home/apt,8,1.0,2.0,2.0,205.0,30,365,30,30,365,365,30.0,365.0,0,False
724478427910818191,Modern 2br Retreat w/Private Backyard Oasis,within an hour,True,1,True,False,2021,100.0,80.0,False,Bedford-Stuyvesant,Brooklyn,40.6821059894,-73.9176808739,Entire home/apt,4,1.0,2.0,2.0,160.0,30,360,30,30,360,360,30.0,360.0,5,False
942107749155144577,Mulzac's Modern Brooklyn Retreat,within an hour,True,1,True,True,2015,100.0,100.0,False,Bedford-Stuyvesant,Brooklyn,40.68443,-73.9223,Entire home/apt,2,2.5,2.0,2.0,299.0,1,100,1,1,1125,1125,1.0,1125.0,34,False
752035441498434307,Stylish  apartment in the heart of Bushwick,within a day,False,3,True,True,2021,83.0,79.0,True,Bushwick,Brooklyn,40.69038,-73.91401,Entire home/apt,6,1.0,3.0,5.0,145.0,30,40,30,30,40,40,30.0,40.0,37,False
600953895762341350,Spacious Bushwick Studio (Steps to Subway!),within a few hours,True,1,True,False,2022,100.0,83.0,True,Bushwick,Brooklyn,40.68971,-73.91972,Entire home/apt,6,1.0,1.0,4.0,93.0,30,365,30,30,365,365,30.0,365.0,3,False
48998414,Spacious Brooklyn Room w. Washer & Dryer /yard/WFH,within an hour,False,6,True,True,2017,100.0,15.0,True,Crown Heights,Brooklyn,40.67653,-73.94426,Private room,1,1.0,1.0,1.0,52.0,30,365,30,30,365,365,30.0,365.0,5,False
3323189,2000 sq ft Photographers loft,within an hour,False,1,True,True,2014,100.0,100.0,False,Chinatown,Manhattan,40.71641,-73.99256,Entire home/apt,6,2.0,3.0,4.0,635.0,30,120,30,30,120,120,30.0,120.0,149,False
33658071,Modern & conveniently located 1 BR + garden,within an hour,False,1,True,True,2012,100.0,89.0,True,Bedford-Stuyvesant,Brooklyn,40.68293,-73.91749,Entire home/apt,4,1.0,1.0,2.0,130.0,30,1125,30,30,1125,1125,30.0,1125.0,139,False
45483048,433 West 53-Furnished Studio in Midtown West,within a day,False,136,True,True,2015,65.0,38.0,True,Hell's Kitchen,Manhattan,40.76661,-73.99016,Entire home/apt,2,1.0,0.0,1.0,95.0,30,1125,30,30,1125,1125,30.0,1125.0,7,False
866906923479426707,Classic 2 Queen Beds Room at Hotel Edison New York,within an hour,False,71,True,True,2023,100.0,88.0,False,Theater District,Manhattan,40.7607804746,-73.9855283967,Private room,4,1.0,1.0,2.0,156.0,1,1125,1,3,1,1125,1.1,298.1,0,True
53809925,Chill Private Bedroom | Private Bathroom,within an hour,False,6,True,True,2021,100.0,53.0,True,Bedford-Stuyvesant,Brooklyn,40.69026,-73.94047,Private room,2,1.0,1.0,0.0,43.0,30,345,30,30,345,345,30.0,345.0,0,False
35076834,Designer owned Bed Stuy flat,within an hour,True,2,True,True,2013,100.0,92.0,True,Bedford-Stuyvesant,Brooklyn,40.68425,-73.91547,Entire home/apt,5,1.0,2.0,2.0,129.0,30,1125,30,30,1125,1125,30.0,1125.0,107,False
1066619270250545241,Midtown West Prime Location Studio Balcony | W/D,within a few hours,False,64,True,True,2015,98.0,60.0,False,Hell's Kitchen,Manhattan,40.7647342232,-73.9881911864,Entire home/apt,3,1.0,0.0,1.0,165.0,30,365,30,30,365,365,30.0,365.0,0,False
19278895,Experience Brooklyn brownstone living.,within a day,True,1,True,True,2011,100.0,82.0,True,Bedford-Stuyvesant,Brooklyn,40.6829266846,-73.923255762,Private room,2,1.0,1.0,1.0,189.0,2,30,2,2,30,30,2.0,30.0,23,False
837637518064498209,"Stylish with Ex brick , best location, by noomi",within an hour,False,31,True,True,2015,98.0,91.0,False,Hell's Kitchen,Manhattan,40.7630537,-73.9903446,Entire home/apt,2,1.0,1.0,1.0,121.0,30,365,30,180,365,365,142.4,365.0,3,False
21034242,5-Stars 1Bed 1Bath Luxury Apt Near Time Square,within an hour,False,2,True,True,2012,100.0,91.0,True,Hell's Kitchen,Manhattan,40.7640872316,-73.9886994567,Entire home/apt,4,1.0,1.0,1.0,250.0,30,730,30,30,1125,1125,30.0,1125.0,55,False
10031902,521 West 48th street Studio with private outdoor,within a day,False,136,True,True,2015,65.0,38.0,True,Hell's Kitchen,Manhattan,40.76372,-73.99318,Entire home/apt,3,1.0,0.0,1.0,100.0,30,365,30,30,365,365,30.0,365.0,12,False
40565556,Luxurious Hell’s Kitchen! Exclusive NYC!,within an hour,True,3,True,True,2013,100.0,100.0,True,Hell's Kitchen,Manhattan,40.76332,-73.99032,Entire home/apt,2,1.0,1.0,1.0,248.0,30,180,30,30,1125,1125,30.0,1125.0,36,False
867079102546665282,Accessible 1 Queen Bed Room at Hotel Edison NYC,within an hour,False,71,True,True,2023,100.0,88.0,False,Theater District,Manhattan,40.7602453403,-73.9869077342,Private room,2,1.0,1.0,1.0,105.0,1,1125,1,3,2,1125,1.5,600.0,0,True
10034817,521 West 48-Two bedroom apartment in Midtown West,within a day,False,136,True,True,2015,65.0,38.0,True,Hell's Kitchen,Manhattan,40.76439,-73.99457,Entire home/apt,4,1.0,2.0,1.0,130.0,30,365,30,30,365,365,30.0,365.0,5,False
713920711978791782,Studio for Longer Stays,within an hour,True,5,True,True,2020,100.0,100.0,True,Bushwick,Brooklyn,40.6900707,-73.9196438,Entire home/apt,2,1.0,1.0,0.0,106.0,30,365,30,30,1125,1125,30.0,1125.0,7,True
1089413171661165083,Palmetto Garden Guest Suite,within a few hours,False,3,True,False,2019,100.0,100.0,False,Bushwick,Brooklyn,40.6900625158,-73.9192413509,Entire home/apt,2,1.0,1.0,1.0,95.0,30,365,30,30,365,365,30.0,365.0,0,False
45847112,407 West 51st-2 bedroom apartment,within a day,False,136,True,True,2015,65.0,38.0,True,Hell's Kitchen,Manhattan,40.76519,-73.99013,Entire home/apt,3,1.0,2.0,2.0,140.0,30,365,30,30,365,365,30.0,365.0,10,False
1028921718566728320,The Clinton IV,within a few hours,False,126,True,True,2016,97.0,74.0,False,Hell's Kitchen,Manhattan,40.76452,-73.98791,Entire home/apt,2,1.0,0.0,1.0,98.0,30,365,30,60,365,365,57.1,365.0,2,False
802706556859976967,800macdonough · The Nest,within an hour,False,2,True,True,2016,100.0,100.0,False,Bedford-Stuyvesant,Brooklyn,40.6841939,-73.9142964,Entire home/apt,2,1.0,1.0,1.0,88.0,30,395,30,30,395,395,30.0,395.0,22,True
5454050,809-2A Gorgeous 1BR New W/D Modern Best Location,within an hour,False,50,True,True,2012,99.0,49.0,True,Hell's Kitchen,Manhattan,40.76696,-73.98853,Entire home/apt,4,1.0,1.0,2.0,157.0,30,365,30,30,365,365,30.0,365.0,22,False
641128802903031792,New 1-Bedroom condo with parking in front,within an hour,True,1,True,True,2022,100.0,100.0,True,Bushwick,Brooklyn,40.6915011,-73.9156479,Entire home/apt,4,1.0,1.0,1.0,115.0,30,365,30,30,365,365,30.0,365.0,7,False
984694782799715654,444-1C  New Studio in Hell's Kitchen,within an hour,False,250,True,True,2017,97.0,69.0,False,Hell's Kitchen,Manhattan,40.7629644,-73.9920309,Entire home/apt,3,1.0,0.0,1.0,130.0,30,365,30,30,365,365,30.0,365.0,1,False
1061614635974174288,Brand NEW 2BR in Midtown West ~W/D In Unit,within a few hours,False,64,True,True,2015,98.0,60.0,False,Hell's Kitchen,Manhattan,40.76458,-73.99437,Entire home/apt,4,1.0,2.0,2.0,155.0,30,365,30,30,365,365,30.0,365.0,0,False
851515275801895869,Cozy Little Studio,within an hour,False,5,True,True,2021,100.0,87.0,False,Bedford-Stuyvesant,Brooklyn,40.684958258,-73.9202238653,Entire home/apt,2,1.0,0.0,1.0,80.0,30,365,30,30,365,365,30.0,365.0,26,False
886380461999835299,48-5RW 1BR Apartment in Midtown West W/D,within an hour,False,250,True,True,2017,97.0,69.0,False,Hell's Kitchen,Manhattan,40.7639766,-73.9934938,Entire home/apt,3,1.0,1.0,1.0,165.0,30,365,30,30,365,365,30.0,365.0,1,False
48124602,Beautiful newly furnished 1BR APT~ In unit laundry,within a few hours,True,39,True,True,2021,92.0,43.0,False,Hell's Kitchen,Manhattan,40.76271,-73.99233,Entire home/apt,4,1.0,1.0,2.0,140.0,30,1125,30,30,1125,1125,30.0,1125.0,6,False
50307683,Comfy bedroom in apt share 20 mins to City!,within a day,False,16,True,True,2019,90.0,53.0,False,Bedford-Stuyvesant,Brooklyn,40.68895,-73.92867,Private room,1,2.0,1.0,1.0,37.0,30,1125,30,30,1125,1125,30.0,1125.0,1,False
12249359,The Bright Cozy Apt in Best Location,within a few hours,False,126,True,True,2016,97.0,74.0,False,Hell's Kitchen,Manhattan,40.76532,-73.98997,Entire home/apt,2,1.0,0.0,1.0,93.0,30,365,30,60,365,365,53.1,365.0,21,False
1016004482042560235,48-4FW Newly Renovated 2br Midtown West W/D,within an hour,False,250,True,True,2017,97.0,69.0,False,Hell's Kitchen,Manhattan,40.7642230763,-73.9925476488,Entire home/apt,4,1.0,2.0,2.0,140.0,30,365,30,30,365,365,30.0,365.0,0,False
11474011,521 West 48-Beautiful 2 bed Near Times Square,within a day,False,136,True,True,2015,65.0,38.0,True,Hell's Kitchen,Manhattan,40.76411,-73.99371,Entire home/apt,5,1.0,2.0,2.0,140.0,30,365,30,30,365,365,30.0,365.0,3,False
749995208680067786,433 West 53rd-3 bedroom 3 bathrooms Apartment,within a day,False,136,True,True,2015,65.0,38.0,True,Hell's Kitchen,Manhattan,40.76724,-73.99002,Entire home/apt,5,3.0,3.0,3.0,200.0,30,365,30,30,365,365,30.0,365.0,3,False
18599352,521 West 48-Studio in Midtown West,within a day,False,136,True,True,2015,65.0,38.0,True,Hell's Kitchen,Manhattan,40.76411,-73.99371,Entire home/apt,3,1.0,0.0,1.0,85.0,30,365,30,30,365,365,30.0,365.0,14,False
745051425164634863,Bright Airy Brownstone Duplex with Home Office,within a few hours,False,1,True,False,2009,100.0,100.0,False,Bedford-Stuyvesant,Brooklyn,40.6812,-73.91958,Entire home/apt,4,2.5,2.0,2.0,225.0,30,45,30,30,1125,1125,30.0,1125.0,2,True
20482151,Times Square Luxe Studio with Amazing Amenities,within a few hours,False,1,True,True,2013,100.0,100.0,True,Hell's Kitchen,Manhattan,40.76455,-73.98898,Entire home/apt,2,1.0,0.0,1.0,210.0,30,1124,30,30,1125,1125,30.0,1125.0,254,False
823416365857983355,3BR Apartment in Big Apple!,within a few hours,False,74,True,True,2021,76.0,52.0,False,Hell's Kitchen,Manhattan,40.7628691746,-73.9890563635,Entire home/apt,4,1.0,3.0,3.0,144.0,30,365,30,90,365,365,47.9,365.0,0,False
15870454,521 West 48-Great Studio In Midtown West,within a day,False,136,True,True,2015,65.0,38.0,True,Hell's Kitchen,Manhattan,40.76411,-73.99371,Entire home/apt,3,1.0,0.0,1.0,100.0,30,365,30,30,365,365,30.0,365.0,10,False
823533625613996196,*Outdoor Space * Wsher/Dryer * Dishwasher *3Beds,within a few hours,False,74,True,True,2021,76.0,52.0,False,Hell's Kitchen,Manhattan,40.7641589168,-73.9911493667,Entire home/apt,6,1.0,3.0,3.0,183.0,30,365,30,90,365,365,50.4,365.0,0,False
994794484302782803,"Blueground | Midtown W, gym & w/d, nr hudson river",within an hour,False,803,True,True,2016,99.0,97.0,False,Hell's Kitchen,Manhattan,40.7677879,-73.991741,Entire home/apt,4,2.0,2.0,2.0,489.0,31,1125,31,365,1125,1125,37.3,1125.0,0,False
46610764,"Blueground | Hell's Kitchen, doorman, nr Cntrl Prk",within an hour,False,803,True,True,2016,99.0,97.0,False,Hell's Kitchen,Manhattan,40.7677879,-73.991741,Entire home/apt,2,1.0,1.0,1.0,268.0,31,1125,31,365,1125,1125,36.4,1125.0,1,False
33061311,Decatur street Limestone an Urban Zen  experience,within an hour,True,2,True,True,2013,100.0,100.0,False,Bedford-Stuyvesant,Brooklyn,40.68272,-73.91957,Entire home/apt,4,1.0,1.0,2.0,199.0,4,25,4,4,1125,1125,4.0,1125.0,220,False
816646508081887906,Large Sunny bedroom in apt share close to City!,within a few hours,False,11,True,True,2015,94.0,60.0,False,Bedford-Stuyvesant,Brooklyn,40.68955,-73.92786,Private room,2,2.0,1.0,1.0,44.0,30,365,30,30,365,365,30.0,365.0,1,False
9445789,"Reno and huge, located on west 48th and 10th",within a few hours,False,8,True,True,2015,92.0,18.0,True,Hell's Kitchen,Manhattan,40.76537,-73.99479,Entire home/apt,2,1.0,1.0,1.0,100.0,30,360,30,30,360,360,30.0,360.0,4,False
975282423991954507,Suite Dreams  - Mulzac Duplex Condo w/ Park Views,within an hour,False,1,True,True,2017,100.0,97.0,False,Bedford-Stuyvesant,Brooklyn,40.68508,-73.9209,Entire home/apt,2,1.5,2.0,2.0,231.0,2,365,1,1,365,365,1.0,365.0,18,False
12813068,THE BLUE ROOM - CLEAN COZY & CLOSE TO MANHATTAN,within an hour,False,3,True,True,2014,100.0,55.0,True,Bedford-Stuyvesant,Brooklyn,40.68527,-73.92309,Private room,4,1.0,1.0,2.0,59.0,30,1125,30,30,1125,1125,30.0,1125.0,144,False
669519510476876049,Renovated contemporary apartment in Bushwick (S3),within a few hours,True,5,True,True,2022,90.0,96.0,True,Bushwick,Brooklyn,40.68836,-73.91568,Entire home/apt,2,1.0,1.0,1.0,80.0,30,40,30,30,40,40,30.0,40.0,47,False
14519882,Midtown in NYC for International Business Interns,within a day,False,3,True,True,2016,100.0,33.0,False,Hell's Kitchen,Manhattan,40.76216,-73.99293,Entire home/apt,2,1.0,0.0,2.0,114.0,200,365,200,200,365,365,200.0,365.0,32,False
866891813105747066,Prime Location! Steps Away from Times Square!,within an hour,False,71,True,True,2023,100.0,88.0,False,Theater District,Manhattan,40.760365917,-73.9851026675,Private room,4,1.0,1.0,2.0,205.0,1,1125,1,4,2,1125,1.9,135.4,0,True
37706099,String lights garden home one minute from subway,within an hour,False,2,True,True,2013,100.0,100.0,False,Bedford-Stuyvesant,Brooklyn,40.68514,-73.91553,Entire home/apt,3,1.0,0.0,2.0,106.0,30,180,30,30,1125,1125,30.0,1125.0,70,False
562298581962857593,Renovated Boutique Rental w/ Outdoor Space & W/D,within an hour,True,1,True,True,2011,100.0,98.0,False,Bedford-Stuyvesant,Brooklyn,40.6831,-73.91749,Entire home/apt,4,1.0,2.0,2.0,167.0,35,365,35,60,365,365,47.7,365.0,2,False
616106207872645681,Gotham House III by RoveTravel | Lux 4BR PH w/Roof,within an hour,True,61,True,True,2014,98.0,88.0,False,Hell's Kitchen,Manhattan,40.76117,-73.995,Entire home/apt,9,3.0,4.0,5.0,560.0,30,365,30,30,365,365,30.0,365.0,6,False
1673040,809-6B  New 2BR Duplex With Private Patio,within an hour,False,50,True,True,2012,99.0,49.0,True,Hell's Kitchen,Manhattan,40.7665,-73.98844,Entire home/apt,5,1.0,2.0,3.0,245.0,30,365,30,30,365,365,30.0,365.0,19,False
46382691,626 10th Ave-Bright 4 bedroom 3bath,within a day,False,136,True,True,2015,65.0,38.0,True,Hell's Kitchen,Manhattan,40.76023,-73.99432,Entire home/apt,3,3.0,4.0,4.0,170.0,30,365,30,30,365,365,30.0,365.0,4,False
10015195,Studio Midtown near Grand Central Station,within a few hours,False,18,True,True,2015,96.0,39.0,True,Midtown,Manhattan,40.7492,-73.98229,Entire home/apt,3,1.0,0.0,1.0,110.0,60,365,60,60,365,365,60.0,365.0,3,False
622358136376969464,"Catch A Show On Broadway, Just Minutes Away!",within an hour,False,46,True,True,2018,100.0,98.0,False,Theater District,Manhattan,40.76148,-73.98528,Hotel room,4,1.0,1.0,2.0,100.0,1,1125,1,1,1,1125,1.0,1107.0,2,True
37122502,Amazing Micro Unit W/ communal rooftop and kitchen,within an hour,False,4,True,True,2019,86.0,100.0,False,East Village,Manhattan,40.7238,-73.99038,Private room,2,1.0,1.0,1.0,223.0,1,1125,1,1,28,999,1.0,30.2,1897,True
836941003821252240,39-3-2BR Newly Renovated 2BR/1Bath Hudson Yards Ar,within an hour,False,250,True,True,2017,97.0,69.0,False,Hell's Kitchen,Manhattan,40.7564969,-73.9936918,Entire home/apt,5,1.0,2.0,2.0,182.0,30,365,30,30,365,365,30.0,365.0,0,False
824015275540386225,2 Bed * Sunny * Midtown * Furnished * Wifi,within a few hours,False,74,True,True,2021,76.0,52.0,False,Hell's Kitchen,Manhattan,40.7605802308,-73.991157353,Entire home/apt,5,1.0,2.0,2.0,134.0,30,365,30,90,365,365,47.9,365.0,0,False
866905465591839193,City Escape! With Three On-Site Restaurants/Bars!,within an hour,False,71,True,True,2023,100.0,88.0,False,Theater District,Manhattan,40.7588874555,-73.9866291931,Private room,4,1.0,1.0,2.0,125.0,1,1125,1,4,3,1125,2.1,493.6,0,True
871875297453999152,Midtown South 1 BR w/ Office by Anyplace - 11608,within a few hours,True,32,True,True,2021,100.0,68.0,False,Midtown,Manhattan,40.7504581816,-73.9864673966,Entire home/apt,2,1.0,1.0,1.0,251.0,30,365,30,30,365,365,30.0,365.0,0,False
823518170965571711,3BR Loft! Mins to Time Square!,within a few hours,False,74,True,True,2021,76.0,52.0,False,Hell's Kitchen,Manhattan,40.7556953429,-73.9941228109,Entire home/apt,6,1.0,3.0,3.0,144.0,30,365,30,90,365,365,47.9,365.0,0,False
671752201993199546,Lovely 1 bedroom unit,within an hour,False,5,True,True,2021,100.0,87.0,False,Bedford-Stuyvesant,Brooklyn,40.6849,-73.92093,Entire home/apt,2,1.0,1.0,0.0,80.0,30,365,30,30,365,365,30.0,365.0,41,False
16213157,X-Large Classic Midtown Loft,within a few hours,False,18,True,True,2015,96.0,39.0,True,Midtown,Manhattan,40.75105,-73.98256,Entire home/apt,3,1.0,1.0,2.0,139.0,90,365,90,90,365,365,90.0,365.0,3,False
793552283483099059,NYC Vacay! Prime Location in Manhattan,within an hour,False,68,True,True,2014,99.0,96.0,False,Midtown,Manhattan,40.7478668142,-73.987038587,Private room,2,1.0,1.0,1.0,80.0,1,1125,1,1,1125,1125,1.0,1125.0,0,True
801220797184122272,"Blueground | Midtown W, doorman, gym & w/d",within an hour,False,803,True,True,2016,99.0,97.0,False,Hell's Kitchen,Manhattan,40.760596,-73.99628,Entire home/apt,4,2.0,2.0,2.0,315.0,31,1125,31,365,1125,1125,36.4,1125.0,0,False
1036693686167816752,"New York City Views, Broadway Delight!",within an hour,False,71,True,True,2023,100.0,88.0,False,Theater District,Manhattan,40.76,-73.98728,Private room,2,1.0,1.0,1.0,156.0,1,1125,1,4,1,1125,1.1,28.5,1,True
30392909,"Blueground | Midtown East, doorman & gym",within an hour,False,803,True,True,2016,99.0,97.0,False,Murray Hill,Manhattan,40.748405,-73.979865,Entire home/apt,2,1.0,0.0,1.0,261.0,31,1125,31,365,1125,1125,41.9,1125.0,0,False
937288244820727434,Cozystay Signature New York - Double King Size Bed,within an hour,False,5,True,True,2023,100.0,53.0,False,Hell's Kitchen,Manhattan,40.7576523698,-73.9929429844,Entire home/apt,2,1.0,1.0,1.0,383.0,30,30,30,30,30,30,30.0,30.0,0,False
1026846320454200509,Deluxe Queen at The Gallivant Times Square!,within an hour,False,71,True,True,2023,100.0,88.0,False,Theater District,Manhattan,40.75942,-73.98664,Hotel room,2,1.0,1.0,1.0,100.0,1,1125,1,1,1,1125,1.0,1086.4,2,True
48399663,39-3  Newly renovated 3 BR Prime midtown sleeps 6,within an hour,False,250,True,True,2017,97.0,69.0,False,Hell's Kitchen,Manhattan,40.7564964294,-73.9936904907,Entire home/apt,6,1.0,3.0,3.0,179.0,30,365,30,30,365,365,30.0,365.0,4,False
838398014030428314,Standard One Queen at Royalton New York!,within an hour,False,95,True,True,2023,98.0,94.0,False,Theater District,Manhattan,40.7566255131,-73.9831163698,Hotel room,2,1.0,1.0,1.0,162.0,1,1125,1,1,1,1125,1.0,209.0,0,True
1097116744905807530,38-3B Beautiful 2 BR Midtown East,within an hour,False,250,True,True,2017,97.0,69.0,False,Murray Hill,Manhattan,40.7488696478,-73.9816481429,Entire home/apt,4,2.0,2.0,2.0,379.0,30,365,30,30,365,365,30.0,365.0,0,False
1045423353253422323,"Blueground | Murray Hill, wraparound terrace",within an hour,False,803,True,True,2016,99.0,97.0,False,Murray Hill,Manhattan,40.7483335,-73.9809404,Entire home/apt,4,1.0,2.0,2.0,338.0,31,1125,31,365,1125,1125,36.4,1125.0,0,False
50854194,454-3W PRIME location 2BR Newly Furnished sleeps 5,within an hour,False,50,True,True,2012,99.0,49.0,True,Hell's Kitchen,Manhattan,40.76147,-73.99149,Entire home/apt,4,1.0,2.0,2.0,134.0,30,365,30,30,365,365,30.0,365.0,4,False
12812577,50% OFF 4 Bedroom Private House  Heart of Midtown,within an hour,True,3,True,True,2016,100.0,68.0,True,Hell's Kitchen,Manhattan,40.76387,-73.98733,Entire home/apt,8,2.0,4.0,4.0,395.0,30,360,30,30,360,360,30.0,360.0,42,False
992989780812562339,Vibrant Bed-Stuy Hidden Gem: 2BR,within an hour,True,2,False,True,2023,100.0,98.0,True,Bedford-Stuyvesant,Brooklyn,40.6898982,-73.9399733644,Entire home/apt,6,1.0,2.0,2.0,401.0,3,365,2,3,365,365,3.0,365.0,18,False
51668342,Private APT+parking.Last minuteFEB/MARCH discount,within an hour,False,1,True,True,2019,100.0,75.0,True,Bay Ridge,Brooklyn,40.63361,-74.03331,Entire home/apt,3,1.0,1.0,1.0,80.0,30,1125,30,30,1125,1125,30.0,1125.0,17,False
3738815,"Large apartment, 2BR, Midtown NYC! 3D",within an hour,False,11,True,True,2014,100.0,86.0,False,Midtown,Manhattan,40.75076,-73.98262,Entire home/apt,6,1.0,2.0,5.0,125.0,60,1125,60,60,1125,1125,60.0,1125.0,15,False
1097117119444815178,38-4B Spacious 2 BR Midtown East,within an hour,False,250,True,True,2017,97.0,69.0,False,Murray Hill,Manhattan,40.7509771005,-73.9800806212,Entire home/apt,4,2.0,2.0,2.0,379.0,30,365,30,30,365,365,30.0,365.0,0,False
866910895563169581,Steps Away from Times Square & Rockefeller Center!,within an hour,False,71,True,True,2023,100.0,88.0,False,Theater District,Manhattan,40.7607757997,-73.9854671539,Private room,2,1.0,1.0,1.0,111.0,1,1125,1,3,1,1125,1.1,440.2,0,True
823481564766373076,Steps to Hudson Yards! Amazing Furnished Apartment,within a few hours,False,74,True,True,2021,76.0,52.0,False,Hell's Kitchen,Manhattan,40.7561037758,-73.9942844027,Entire home/apt,6,1.0,3.0,3.0,147.0,30,365,30,90,365,365,47.9,365.0,2,False
828341400250381876,69-2D Newly furnished 1BR Prime Lower east,within an hour,False,50,True,True,2012,99.0,49.0,False,Lower East Side,Manhattan,40.7189362908,-73.9839256364,Entire home/apt,3,1.0,1.0,1.0,124.0,30,365,30,30,365,365,30.0,365.0,0,False
1083369496555924750,3 bedroom apt Manhattan downtown,within an hour,True,2,True,True,2022,90.0,97.0,False,Chinatown,Manhattan,40.7145388309,-73.9907041171,Entire home/apt,4,1.0,3.0,0.0,280.0,30,365,30,30,365,365,30.0,365.0,0,False
1102439404443749022,Modern Luxury 2BR Apt with Southern Exposures,within an hour,True,2,True,True,2023,100.0,94.0,False,Hell's Kitchen,Manhattan,40.76711,-73.98826,Entire home/apt,4,1.0,2.0,0.0,278.0,3,365,1,3,1,365,3.0,364.2,0,False
1090541906381461567,"Blueground | Murray Hill, gym, nr Grand Central",within an hour,False,803,True,True,2016,99.0,97.0,False,Murray Hill,Manhattan,40.7483335,-73.9809404,Entire home/apt,2,1.0,1.0,1.0,292.0,31,1125,31,365,1125,1125,41.1,1125.0,0,False
1073243377727789422,Midtown Oasis,within an hour,False,10,True,True,2017,100.0,100.0,False,Hell's Kitchen,Manhattan,40.76202,-73.99145,Entire home/apt,3,1.0,0.0,1.0,140.0,30,365,30,30,365,365,30.0,365.0,0,False
40992950,Easy living downtown,within an hour,True,5,True,True,2019,100.0,77.0,False,Lower East Side,Manhattan,40.71933,-73.99168,Entire home/apt,4,1.0,4.0,4.0,180.0,30,365,30,30,365,365,30.0,365.0,1,False
646115947890871926,"Blueground | LES, elevator, w/d & roof",within an hour,False,803,True,True,2016,99.0,97.0,False,Lower East Side,Manhattan,40.71968,-73.98333,Entire home/apt,4,1.0,2.0,2.0,259.0,31,1125,31,365,1125,1125,36.4,1125.0,0,False
821012397088618609,69-2C  Brand New 1BR Prime Lower East Side,within an hour,False,250,True,True,2017,97.0,69.0,False,Lower East Side,Manhattan,40.7193634,-73.985112,Entire home/apt,3,1.0,1.0,1.0,114.0,30,365,30,30,365,365,30.0,365.0,0,False
866917427092804372,Ideal Location! Walk to Times Square and Broadway!,within an hour,False,71,True,True,2023,100.0,88.0,False,Theater District,Manhattan,40.7589428696,-73.9869775475,Private room,2,1.0,1.0,1.0,105.0,1,1125,1,3,1,1125,1.3,455.4,0,True
630127601876610614,"Blueground | LES, elevator, w/d & roof, nr parks",within an hour,False,803,True,True,2016,99.0,97.0,False,Lower East Side,Manhattan,40.71968,-73.98333,Entire home/apt,2,1.0,1.0,1.0,233.0,31,1125,31,365,1125,1125,36.4,1125.0,0,False
10611168,521 West 48-Studio Near Time Square,within a day,False,136,True,True,2015,65.0,38.0,True,Hell's Kitchen,Manhattan,40.76411,-73.99371,Entire home/apt,3,1.0,0.0,1.0,85.0,30,365,30,30,365,365,30.0,365.0,14,False
875563738026069726,Newly Furnished 2BR Sleeps 5~Prime hell's kitchen,within an hour,False,250,True,True,2017,97.0,69.0,False,Hell's Kitchen,Manhattan,40.761986,-73.9916642,Entire home/apt,5,1.0,2.0,3.0,167.0,30,365,30,30,365,365,30.0,365.0,2,False
867079105232338392,Relax & Enjoy! With 3 Restaurants/Bars On-site!,within an hour,False,71,True,True,2023,100.0,88.0,False,Theater District,Manhattan,40.7603020052,-73.9851201234,Private room,2,1.0,1.0,1.0,105.0,1,1125,1,2,1,1125,1.0,460.3,0,True
